n1,n2,n3,d1_nm,d2_nm,d3_nm,reflectance
1.33333333333333,1.66666666666667,1.26666666666667,164,20,68,0.00613790301758955
1.46666666666667,1.73333333333333,1,164,164,80,0.0825907947485967
1.26666666666667,1.06666666666667,1.73333333333333,44,116,200,0.0706928684438881
1.06666666666667,1.2,1.8,116,152,104,0.0650700999585665
1,1.2,1.26666666666667,152,104,152,0.0186036010076911
1,1.86666666666667,1.66666666666667,164,128,104,0.10097074460258
1.33333333333333,1.26666666666667,1.66666666666667,176,188,80,0.0344444375610333
1.06666666666667,1.2,1,80,152,164,0.0669936456056661
1.46666666666667,1.26666666666667,1,128,116,176,0.135818872421125
1.4,1.13333333333333,1.66666666666667,80,44,32,0.0197832380159364
2,1.93333333333333,1.46666666666667,56,104,68,0.0790236058828713
1.73333333333333,1.73333333333333,1.4,140,32,116,0.0348777668371612
1.6,2,1.73333333333333,164,20,80,0.108886294716596
1.93333333333333,1.2,1.6,20,116,164,0.0963033509114848
1.06666666666667,1.13333333333333,1.66666666666667,68,176,32,0.0403246593491482
1.93333333333333,1.2,1.66666666666667,140,152,164,0.00494087790928425
1.33333333333333,1.53333333333333,1.8,152,176,128,0.0550779668937079
1.13333333333333,2,1.93333333333333,176,128,68,0.124006154837373
1.46666666666667,1,2,188,104,80,0.196244585006356
1.06666666666667,2,1,152,188,44,0.175635805709675
1.4,1.33333333333333,1.66666666666667,104,20,68,0.0120140693110227
1.66666666666667,1.4,1.73333333333333,32,104,152,0.0690887298623239
1.33333333333333,1,1.33333333333333,200,200,80,0.00618640186477334
1.4,1.93333333333333,1,116,200,140,0.221664913662652
1.46666666666667,1.26666666666667,1.93333333333333,56,56,116,0.0658194560241535
1.4,1.6,1.46666666666667,32,80,44,0.0617213904041276
1.2,1.6,1.46666666666667,92,200,104,0.0122343436997121
1.53333333333333,1.26666666666667,1.86666666666667,32,32,164,0.0350473489288182
2,1.86666666666667,1.86666666666667,200,152,68,0.0732207644008915
1.2,1.86666666666667,1.06666666666667,104,80,140,0.264221313613988
1.86666666666667,1.26666666666667,2,164,44,56,0.0533347514011399
1.46666666666667,1.26666666666667,1.26666666666667,140,44,44,0.0755064677212807
1.4,1.73333333333333,1.33333333333333,200,152,80,0.0172254997842679
1.4,1.46666666666667,1.73333333333333,80,56,92,0.0386341831695766
1.2,2,1.33333333333333,68,44,164,0.163616012088224
1.4,1.33333333333333,1.2,104,80,104,0.0175956662284738
1.6,1.93333333333333,1.8,152,68,32,0.153796494101126
1,1.53333333333333,1.6,176,32,140,0.0359479248694776
1.53333333333333,1.93333333333333,1.66666666666667,164,104,104,0.12596432375471
1.8,1.73333333333333,1.6,140,68,80,0.0786579772144718
1.93333333333333,1,1.73333333333333,164,164,164,0.223811730976987
1.06666666666667,1.46666666666667,1.6,92,104,44,0.00750110037231741
1.2,1.8,1,44,128,188,0.0379147278655543
1.33333333333333,1.8,1.46666666666667,68,80,80,0.0500825809306917
1.13333333333333,1.73333333333333,1.73333333333333,140,80,104,0.0150163372579856
1.93333333333333,1.73333333333333,1.46666666666667,56,176,188,0.175301050386526
1.33333333333333,2,1.26666666666667,80,44,164,0.128645721127005
1.66666666666667,1.86666666666667,1.46666666666667,200,44,32,0.13680955403074
1.66666666666667,1.13333333333333,1.06666666666667,140,56,128,0.00750788982433053
2,2,1.66666666666667,56,200,68,0.0827974436530272
1.93333333333333,2,1.93333333333333,164,32,116,0.106515027024471
1.4,1.93333333333333,1.66666666666667,140,176,152,0.0107479206842052
1.4,1.13333333333333,1.66666666666667,140,188,104,0.00982729061335793
1.33333333333333,1.46666666666667,1.06666666666667,44,44,32,0.0302049523466743
1.93333333333333,1.53333333333333,1.73333333333333,68,104,116,0.207946728387759
2,1.93333333333333,1.53333333333333,44,92,20,0.0514011275647323
1.8,1.4,1.06666666666667,200,116,80,0.0844248910951346
1.86666666666667,1.46666666666667,1.53333333333333,20,140,104,0.0764644848682165
1.4,1,1.2,128,68,140,0.0557468576705954
1,1.93333333333333,1.6,56,32,116,0.0846570465886303
1.66666666666667,1.06666666666667,1.66666666666667,164,92,44,0.0521975711210653
1.73333333333333,1.73333333333333,1.66666666666667,200,176,188,0.10796257074912
1.13333333333333,1.73333333333333,1.13333333333333,20,92,140,0.265445466232732
1.06666666666667,1.66666666666667,1.66666666666667,188,20,80,0.0686992518973659
1.8,1.53333333333333,1.4,128,92,200,0.0657682143493342
1,1.66666666666667,1.93333333333333,68,32,188,0.154856927742917
1.93333333333333,1.4,1.06666666666667,140,68,44,0.015940561784843
1.46666666666667,1.93333333333333,1.06666666666667,80,104,140,0.130210216354073
1.66666666666667,1.93333333333333,1.6,200,188,116,0.120842198726621
1.6,1.53333333333333,1.53333333333333,56,32,56,0.0556706339947996
1.8,1.13333333333333,1.66666666666667,128,152,56,0.0937103394333918
1.93333333333333,2,1.73333333333333,188,200,116,0.140538181737464
1.6,2,1.26666666666667,20,44,80,0.265801957613757
1.26666666666667,1.26666666666667,1.93333333333333,32,80,176,0.0200791186729639
2,1.46666666666667,1.2,200,116,32,0.16509137182262
1.06666666666667,1.13333333333333,1.4,80,128,188,0.0162649943511383
1.33333333333333,1.13333333333333,1.26666666666667,128,92,176,0.080463597631696
1.33333333333333,1.86666666666667,1.93333333333333,116,164,152,0.00235718091359997
1.46666666666667,1.4,1.46666666666667,20,56,68,0.0239186470975493
1.53333333333333,1.2,1.26666666666667,116,92,152,0.0924706198053571
1.6,1.66666666666667,1.13333333333333,20,20,104,0.116122937074032
1.66666666666667,1.6,1.6,164,32,140,0.0400161961021581
1.93333333333333,1.13333333333333,1.66666666666667,164,200,68,0.214812299231243
1,1.33333333333333,1.06666666666667,92,80,176,0.133867191190797
1.93333333333333,1.73333333333333,1.73333333333333,80,140,20,0.177134890263832
1.8,1.53333333333333,1.26666666666667,116,20,152,0.036161180399962
1.46666666666667,1,1.6,116,56,176,0.161223092676907
1.93333333333333,1.6,1.33333333333333,20,80,140,0.102372995246987
1.93333333333333,1.06666666666667,1.2,20,32,56,0.0396709159100558
1.73333333333333,1.13333333333333,1,164,116,68,0.0765436104082193
1.53333333333333,1.26666666666667,1.13333333333333,104,56,116,0.0931566303963673
1.4,1.26666666666667,1.66666666666667,32,68,80,0.00214373298005514
1.8,1.26666666666667,1.06666666666667,68,32,20,0.201666994051381
1.6,1.4,1.13333333333333,92,140,20,0.0522041111997045
1.6,1.46666666666667,2,200,56,164,0.0330376462049196
1.4,1.46666666666667,1.93333333333333,80,80,32,0.0341644915302765
1.53333333333333,1.4,1.53333333333333,188,164,188,0.0382928178071062
1.86666666666667,1.86666666666667,1.33333333333333,20,32,104,0.205546079888752
1.33333333333333,1.26666666666667,1.86666666666667,116,32,164,0.0117191617084468
1.26666666666667,1,1.66666666666667,20,20,44,0.0545073651599541
1.73333333333333,1.4,1.33333333333333,116,164,188,0.076391648417842
1.8,1.46666666666667,1.06666666666667,140,116,20,0.0527861798877984
1.13333333333333,1.8,1.06666666666667,164,140,20,0.0532613138390629
1.93333333333333,1.26666666666667,2,188,176,20,0.308264524534699
1.4,2,1.33333333333333,92,140,32,0.0255416381604732
1.13333333333333,1.6,1.46666666666667,68,164,104,0.0140166196343428
2,1.66666666666667,1.73333333333333,56,128,164,0.164651714197748
2,2,1.86666666666667,152,116,68,0.150587157206703
1.73333333333333,1.2,1.13333333333333,92,188,152,0.292645596851219
1.6,1.66666666666667,1.66666666666667,128,80,164,0.0544527590136429
1.06666666666667,1,1.93333333333333,176,104,188,0.180219801619946
1.86666666666667,1.46666666666667,1,44,92,44,0.20971570896637
1.86666666666667,1.46666666666667,1.6,128,44,44,0.0851967109293766
1,1.2,1.73333333333333,44,200,32,0.0500655584663788
1.26666666666667,1.8,1.6,152,152,80,0.0237787577621209
1.66666666666667,1.2,1,200,164,104,0.0070225395992272
1.53333333333333,1.2,1.46666666666667,176,80,104,0.0117647041123515
1.46666666666667,1.73333333333333,1.93333333333333,128,32,68,0.113949479945883
1.4,1.8,1.46666666666667,164,188,128,0.0452132754004339
1.13333333333333,2,1.66666666666667,80,92,80,0.0696276133127077
1.6,1.33333333333333,1.26666666666667,104,176,80,0.127003212468951
1,1.66666666666667,1,200,140,32,0.113032261551229
1.33333333333333,1.66666666666667,2,44,104,128,0.0675736327942306
1.66666666666667,1,1.53333333333333,68,104,140,0.32301246711249
1.93333333333333,1.73333333333333,1.86666666666667,104,32,164,0.0671889550458063
1.33333333333333,1,1.46666666666667,164,92,188,0.129102758455486
1.6,1.06666666666667,1.8,116,56,164,0.176167261843862
2,1.33333333333333,1.93333333333333,44,164,56,0.368567863633908
1.4,1.6,1.53333333333333,44,164,56,0.0340859530589863
1.66666666666667,2,1.66666666666667,128,128,188,0.0688992773934174
1.66666666666667,2,1.26666666666667,152,128,164,0.0264757228399475
1.53333333333333,1.53333333333333,1.06666666666667,152,104,164,0.239178385469327
1,1.93333333333333,1.66666666666667,152,104,152,0.137294370973868
1.86666666666667,1.2,1.4,56,68,68,0.232765869952253
1.06666666666667,1.13333333333333,1.26666666666667,80,116,176,0.00681247195693515
1.2,1.86666666666667,1.6,104,68,44,0.0450961695235653
1.66666666666667,1.4,1.66666666666667,80,128,80,0.177238531721227
1.93333333333333,1.86666666666667,1.13333333333333,104,116,80,0.340433140228366
1.73333333333333,1.86666666666667,1.86666666666667,200,188,116,0.10033114866222
1.73333333333333,1,2,68,92,104,0.473516379691791
1.4,1.46666666666667,1.06666666666667,92,80,104,0.0688735562441641
1.6,1.13333333333333,1.06666666666667,80,176,116,0.117490806754768
2,1.46666666666667,1.8,20,140,92,0.190178090913952
1.06666666666667,2,1,176,200,56,0.286979852580357
1.6,1.73333333333333,1.6,116,128,140,0.0723399167006811
1.53333333333333,1.6,1.33333333333333,176,128,164,0.041936950907375
1.6,1.4,1.46666666666667,68,140,104,0.0861500857988294
2,1.06666666666667,1.86666666666667,164,80,140,0.130132282836344
1.2,1.13333333333333,1.73333333333333,140,116,116,0.101251603423011
1.73333333333333,1.53333333333333,2,20,200,20,0.112444489311759
1.8,1.46666666666667,1.06666666666667,20,164,92,0.00384489809232095
1.06666666666667,1.93333333333333,1.2,116,44,20,0.0936484314240657
1.53333333333333,1.2,1.46666666666667,200,116,140,0.0229135742993618
1.93333333333333,1.4,1.6,152,32,116,0.02639590137742
1.33333333333333,1.73333333333333,1,92,20,44,0.0624527373728955
1.86666666666667,1.33333333333333,1.6,92,140,116,0.167092420585536
1.6,1,1.66666666666667,80,80,188,0.234991343643041
1.66666666666667,1.8,1.73333333333333,188,92,80,0.074641506904298
1.93333333333333,1.86666666666667,1.46666666666667,164,140,200,0.0570539564531885
1.93333333333333,1.46666666666667,1.6,188,68,200,0.133821070627315
1.33333333333333,1.66666666666667,1.6,104,116,164,0.00260726376661596
1.53333333333333,1.53333333333333,2,152,200,164,0.0888394972153487
2,2,1.86666666666667,164,116,92,0.132706098747583
1.4,1.93333333333333,1.13333333333333,164,92,92,0.340207501352126
1.66666666666667,1.86666666666667,1.2,140,56,200,0.147965998363645
2,1.66666666666667,1.73333333333333,104,176,80,0.135139671686254
1.53333333333333,1.86666666666667,1.66666666666667,152,116,32,0.0762547999278747
1.33333333333333,1.33333333333333,1.73333333333333,200,92,44,0.0210216890075711
1.66666666666667,1,1.66666666666667,80,80,152,0.305314848643066
1.53333333333333,1.6,1.26666666666667,164,32,92,0.0123638028839132
1.46666666666667,1.46666666666667,1.2,188,44,56,0.0135374314739499
1.53333333333333,1.6,1.93333333333333,152,200,164,0.0768914671413007
1,1.86666666666667,2,152,164,104,0.0727879500162262
1.2,1.53333333333333,1.53333333333333,188,20,128,0.0323940834511829
1.46666666666667,1.93333333333333,1.8,68,104,44,0.0195478066472249
1.06666666666667,1.93333333333333,1.26666666666667,56,32,56,0.0894490148182874
1.13333333333333,2,1,44,20,44,0.0259821338416275
1.2,1.8,1.2,104,200,200,0.0658112701990333
1.13333333333333,1.8,1.13333333333333,20,92,164,0.231172913544476
1.13333333333333,1.33333333333333,1,200,140,152,0.167965382179446
1.4,2,2,140,44,68,0.0895021894076477
1.33333333333333,1.53333333333333,1.13333333333333,92,128,176,0.0476145988948046
1.4,1.13333333333333,1.6,200,140,32,0.0133596004797137
1.33333333333333,1.4,1.86666666666667,32,176,32,0.0909845947212188
1.8,1.73333333333333,2,164,116,176,0.0547583557714239
1.93333333333333,1.26666666666667,1.33333333333333,92,188,56,0.184303989454453
1.53333333333333,1.8,1.26666666666667,164,68,152,0.21071953737919
1.93333333333333,1.33333333333333,1.06666666666667,80,44,20,0.280375976487068
1.26666666666667,1,1.33333333333333,188,104,32,0.0687928725428125
1.6,1.2,1.66666666666667,116,152,128,0.0870876291723228
1.93333333333333,1.2,1.06666666666667,128,188,44,0.0834093189221965
1.06666666666667,1.86666666666667,1.2,56,104,20,0.135670393900342
1.26666666666667,1.93333333333333,1.2,56,104,104,0.125437267866197
1.66666666666667,1.13333333333333,1,92,68,80,0.298182314849795
1.06666666666667,1.06666666666667,1.86666666666667,164,164,164,0.0466984518349264
1.26666666666667,1.06666666666667,1.53333333333333,20,32,176,0.0205995491525844
1,1.8,1.6,176,164,128,0.0501233729076144
1.2,1.33333333333333,1.93333333333333,164,140,68,0.0461260395916879
1.2,1.2,1.53333333333333,176,80,104,0.0419264507285534
1.8,1.8,1.33333333333333,68,56,152,0.0480655494888269
1.13333333333333,1.46666666666667,1.06666666666667,152,32,32,0.00606308346095206
1.26666666666667,1.33333333333333,1.06666666666667,188,68,80,0.0235199325400162
1.2,1.46666666666667,2,188,32,176,0.140193891826311
2,1.73333333333333,1.4,140,104,92,0.122907467494351
1.06666666666667,1.26666666666667,1.46666666666667,104,200,128,0.0166534176909961
1.13333333333333,1.66666666666667,1.46666666666667,128,116,32,0.0284397317476967
1.06666666666667,1.46666666666667,1.86666666666667,80,92,164,0.014745782343915
1.8,1.6,1.33333333333333,140,128,32,0.0957941047668305
1.13333333333333,1.33333333333333,1.93333333333333,188,152,176,0.013652933494268
1.26666666666667,1.6,1.4,56,152,32,0.0130546997409053
1.6,1.53333333333333,1.86666666666667,92,56,188,0.0769554901925547
1.86666666666667,1,1.86666666666667,176,164,80,0.432434639762012
1.26666666666667,1.26666666666667,1.93333333333333,92,200,128,0.00251476134057342
1.86666666666667,1.66666666666667,1.73333333333333,32,116,176,0.064935775685118
1.73333333333333,1.26666666666667,1.86666666666667,128,44,20,0.117500664109093
1.8,1.53333333333333,1.2,176,56,68,0.165228361099092
1.86666666666667,1.6,1.06666666666667,188,104,188,0.00423667019929014
1.53333333333333,1,1.53333333333333,32,56,92,0.00548210223799089
1.86666666666667,2,1.13333333333333,80,68,152,0.0441095186721678
1.8,1,1.93333333333333,152,56,44,0.147465250090551
1.6,1.86666666666667,1.8,44,176,140,0.0907807218667034
1.33333333333333,1.2,1.86666666666667,140,44,32,0.0790081803616712
1.46666666666667,1.53333333333333,1.93333333333333,32,104,152,0.0221178447557534
1,1.26666666666667,1.6,140,44,80,0.0466922023012521
1.06666666666667,1,1.8,188,92,104,0.139131180929545
1.53333333333333,1.4,1.06666666666667,104,140,44,0.0210754815309611
1.4,1.06666666666667,1.46666666666667,68,20,140,0.0127360508682897
1.66666666666667,1.66666666666667,1.8,44,92,80,0.109843047440158
1.13333333333333,1.26666666666667,1.93333333333333,176,32,92,0.131817231782751
2,2,1.86666666666667,104,92,140,0.189060275712038
2,1.93333333333333,1.53333333333333,140,176,44,0.123360927672736
1.33333333333333,1.33333333333333,1,116,128,176,0.119349907815767
1.33333333333333,1.73333333333333,1.6,152,164,152,0.0251449992111286
1.2,1.73333333333333,1.73333333333333,104,56,128,0.0109047276169868
1.8,1.8,1.13333333333333,164,20,44,0.0348495910677901
1.73333333333333,1.86666666666667,1.46666666666667,92,200,140,0.0161770567966636
1.2,1.86666666666667,1.93333333333333,128,68,20,0.0590601146780694
1.4,1.73333333333333,1.53333333333333,80,176,164,0.0258173698385759
1.6,1.73333333333333,1.86666666666667,116,176,68,0.0796877140543506
1.8,2,1.73333333333333,188,176,32,0.151661316571582
1.33333333333333,1.66666666666667,1.86666666666667,200,128,44,0.0335912410929064
1.8,1.53333333333333,1.93333333333333,176,80,200,0.022714792612308
1.06666666666667,1.2,1.73333333333333,116,80,164,0.00885588180102118
1.66666666666667,1.33333333333333,1.6,152,164,56,0.0131438037569609
1.6,1.2,1.26666666666667,200,80,200,0.0126797708974345
2,1.93333333333333,1.26666666666667,164,56,44,0.245311221215033
1.73333333333333,1.26666666666667,1.06666666666667,68,152,152,0.182871746939425
1.4,1.06666666666667,1.46666666666667,140,104,140,0.144505349724011
1.13333333333333,2,1.26666666666667,152,32,176,0.108675650340115
1.86666666666667,1.66666666666667,1,104,32,92,0.17840445826697
1.4,1.66666666666667,1.26666666666667,128,92,92,0.0708171750514342
1.66666666666667,1.53333333333333,1,104,200,128,0.266184543021302
1,1.46666666666667,1.46666666666667,140,80,92,0.0394636968966623
1.66666666666667,1.33333333333333,1.93333333333333,116,140,20,0.131930308767288
1.93333333333333,1.66666666666667,1.46666666666667,68,140,152,0.174222314197322
1.93333333333333,1.93333333333333,1.93333333333333,128,56,140,0.129124903455725
1.8,1.33333333333333,1.66666666666667,44,164,92,0.187623509749006
1.93333333333333,1.4,1.93333333333333,68,176,68,0.127513933130692
1.73333333333333,2,2,176,32,80,0.0535385385283414
1.86666666666667,1.46666666666667,1.73333333333333,44,176,152,0.111509949006348
1.53333333333333,1.93333333333333,1.2,44,140,152,0.104304634036083
1.4,1.73333333333333,1.86666666666667,20,32,176,0.122060990761585
1.6,1.8,1.06666666666667,128,44,164,0.0801695359787941
1,2,1.8,104,32,164,0.1446764136359
1.93333333333333,1.8,1.33333333333333,68,20,68,0.243600614118976
1.86666666666667,1.53333333333333,1,200,128,32,0.0615067703443118
1.73333333333333,1.8,1.33333333333333,104,44,164,0.0146032208800931
1.66666666666667,1.86666666666667,1.8,44,128,32,0.0799653211545405
1,1.66666666666667,1.4,152,140,200,0.0522863172701659
1.73333333333333,1.53333333333333,1.26666666666667,92,200,176,0.0869214876421042
1.73333333333333,1.6,1.93333333333333,44,116,116,0.122354533579847
1.53333333333333,1.8,1.46666666666667,188,128,80,0.0529855541608537
1.06666666666667,1.06666666666667,1.93333333333333,104,92,116,0.080646369110273
